business_id,name,city,state,review_count,stars
wK1SMAzIpHh-KYbrs7m0nA,California Sandwiches,Toronto,ON,126,4.5
zqSfx9k2Pe33UDHmfa_fcg,Honey Baked Ham Company,Phoenix,AZ,10,4.5
0u1ZE3rTaQ2wK0bTzSZdqA,La Boulette,MontrÃ©al,QC,36,4.0
68kpmZBEb6x7wG1HBeLQ3g,J. Gumbo's,Cleveland,OH,107,4.5
-VaOrwywNOhgRsfxhb4Aug,Tinh Tam Trai,Vaughan,ON,32,4.5
Nh2fgoaTl3TMP8OBoOOFEA,95 Ten,Las Vegas,NV,4,3.0
xXZw2v10FbaqRiibXhAhlg,Fanucce's Italian Imports and Pizzeria,Cleveland,OH,24,3.5
43KfMITj7feZXy5vDoQBfQ,Le Mechant Grec,MontrÃ©al,QC,4,5.0
ZS3l1Q7InA5h4R8nMcFRwg,Noce Restaurant,Toronto,ON,56,4.0
5FiuxRWs-indyk2Y9imkSg,Chopstix,Las Vegas,NV,114,3.5
Gc2aFY3Q7a6oXuARQXvvEA,Noble's Restaurant,Charlotte,NC,15,4.0
LlCbRAZfVkyqL21yKSyd4w,Village Pub & Poker,Las Vegas,NV,36,3.5
Ef9crW61OYp2UJ0ysi3nEw,Hunan Wok Chinese Takeout,Pittsburgh,PA,15,3.0
bQBgNy86IIJaBpaQLxq_0Q,Sammy's Eatery,Toronto,ON,7,3.0
kx7in9io4X9mQSCGzDUmlA,Une Nuit Ã  Bangkok,MontrÃ©al,QC,18,4.5
KDh82ODr4adz9ck6ltQ_YQ,Tastybox,Phoenix,AZ,79,5.0
LPq-IOpA_VrZ2xRh1A6Ssw,The Saguaro Restaurant,Scottsdale,AZ,12,3.0
NrztAypJHgPcevJNC_VOGg,Bandit Burger,Calgary,AB,5,3.0
pUX9gzo1Tf4vRv7hX0eP1g,Los Compadres Meat Market,Las Vegas,NV,31,4.0
DfgZlNgKwBvCpA_0alumXw,The Mirage,Las Vegas,NV,2234,3.5
irVqdCcmeO_Qhz8YcwaxOA,El Patio Catering,Las Vegas,NV,6,4.5
KZGIaF-B3KFzg_GFvF6AfA,Subway,Las Vegas,NV,14,3.0
fseN-tYwcbjtYm7DjjEjLw,Wang Express,Phoenix,AZ,97,3.5
chcfXvsOD44UBYgX118vZQ,Jamile's Cuisine International,Charlotte,NC,10,4.5
PmXqq2nFT6oYvgLxLwrFEQ,Jimmy John's,Las Vegas,NV,73,3.5
jZLFHdhD7XDeUT6KZZp8Qw,Urban Herbivore,Toronto,ON,13,4.0
QX2k2Mq8bdF5n-cAmNpFJQ,Einstein Brothers Bagels,Madison,WI,17,3.5
ELWg-1ychqYD0XtM-2IRDA,Main Sushi,Markham,ON,43,3.5
EfCokOBABzEFRlnvKr6-tw,Takebashi Japanese Noodle House,Markham,ON,5,2.5
oMlfBJw_YQKhT-9wZCoxfw,Avenue Cafe & Bistro,Toronto,ON,21,4.0
-WmQxBr4jsdZs_7RgamNmQ,Cee Cee's On The Corner,Glendale,AZ,11,4.0
PxKJTQYsiy4cFKPX_GmCwQ,Caribbean Jerk Pit,Richmond Hill,ON,14,3.0
jvOt8Ol5PGQqdlMwCdag7Q,Vinayagar Vilas,Brampton,ON,4,4.5
DokbdCS20re-Jo-OqKRilQ,Sangam Indian Cuisine,Cornelius,NC,182,4.5
gRdBkmXdRqUzDMkcMtt7rQ,Viva El Taco,Las Vegas,NV,72,3.5
eHEa4uekNys86PXAiQg5pw,Taco Bell,Stow,OH,4,2.0
UHSN_kZGfG-jBL8iCfvgvg,Q Bar and Grill,Peoria,AZ,52,3.0
a8Ta92zOAT7VFsRwcDACAw,La Pataterie,MontrÃ©al,QC,10,4.0
v0KawuAO7clhXCDKobFs0g,Currito - Burritos Without Borders,Pittsburgh,PA,70,3.5
MItZizlXwTprkodwVBGE0A,Snowland Gingerbread House at Great Wolf Lodge,Concord,NC,3,4.5
5wjXJgHd2OGxL5hnaHsOSQ,Babylon Lounge & Cafe,Phoenix,AZ,4,5.0
vDFr50GwZGhUuj37XgiLmw,National Sweets & Restaurant,Brampton,ON,3,2.5
-CFKgOGpYPIt8NnqidaZCw,Chef Flemming's BakeShop,Henderson,NV,188,4.5
sjSFNU-ArHCHtN1mGqjktw,Cleveland Pizza,Willowick,OH,39,3.5
QOE93SXgKd8EsaUT-DaXhA,Snow Ono Shave Ice,Las Vegas,NV,139,5.0
xlsRgx0E6ERng8p3cxblLw,Izakaya Kabocha,MontrÃ©al,QC,46,3.5
nTMZSvPMSIofI5RLARFIaA,TORCH Pressed Sushi,Toronto,ON,111,4.0
VIDVASjenNoR2UHEo9oQug,Jersey Mike's Subs,Phoenix,AZ,40,3.5
ruWTngdiC68O9la27hvvHw,Foundation Room,Las Vegas,NV,576,3.5
6MkQ454ElyTcMrMLU3qm3g,Five Guys,Madison,WI,14,2.5
ibhjOdswOPhnp8ReUywnEA,Wendy's,North Las Vegas,NV,39,1.5
hAKkQPiGIj8o03_pUBY_dA,Ranch House,Charlotte,NC,11,3.5
r5bTaPQUANomK95EhlaCvA,Lloyd's Patty Plus,Calgary,AB,24,4.5
2sdU3Fq3Wv2XQycJoJQArg,Salo-Salo Grill,Las Vegas,NV,120,3.5
ja5iZ6fNI8oc83DTgaQ7lg,Taco Head,Glendale,AZ,31,4.5
-9yG5SmYxH8BLg4bML8VQg,A-OK Coffee,Madison,WI,40,4.0
4JO5H2W1PpO9iomUyVzgpQ,La Grand-MÃ¨re Poule,MontrÃ©al,QC,9,3.5
swKNEf44cc_90GnM4ULm8w,Kuu Sushi,Vaughan,ON,116,3.5
ataRn8s6owt3SObGajp4KQ,Brooklyn South Pizzeria,Cornelius,NC,87,3.5
yxP-LWf7bEk_A4TT7C-5qg,Loungeburger,Calgary,AB,69,2.5
5Rau1XtDY3X9Fk6V6lBKAw,Loveless,Toronto,ON,19,4.0
Gl1Gat-8W9wh8eydkslHJg,Boardwalk Fresh Burgers and Fries,Calgary,AB,19,3.5
a82qehaFBUa9AFIn9dNYEw,Pho Lam,Mississauga,ON,14,3.5
AYlhzCGwUeFVmuMPIsdSbw,The Bistro At Courtyard Scottsdale Salt River,Scottsdale,AZ,6,4.5
gDHmIvhPNjUuV0AGeZSwpw,Vladimir Poutine,MontrÃ©al,QC,34,3.5
50PT9wDS2nOb7Sux_kcP1g,Subway,Chandler,AZ,7,2.0
EL46XTXhlZKa6Mib0jbk7w,Uno Mas Cantina,Phoenix,AZ,71,3.5
manv27dcWwK7reqL-PLDKA,Taco Bell,Phoenix,AZ,26,3.0
uUTUx_wEqvv3dl6ieE0h9g,Augusto Al Gusto,Verdun,QC,26,3.5
cNkm08qu--yjIY_NPxrS2g,Les Enfants Terribles,MontrÃ©al,QC,125,3.5
xPOgHtZyVg1MT1skZi7Utg,Mike's Kitchen,Baie-d'UrfÃ©,QC,4,3.5
vewlm3sKq7lHddLZK3agFg,IHOP,Elyria,OH,10,3.0
ewd7sVeRLWz9YzuTsvwuwg,CHAR'D Brisket Dogs + Burgers,Tempe,AZ,27,4.5
QGkZL0hO8B7sHhlHhsu4xg,White House Chicken,Medina,OH,8,3.5
PlcZM0TyPw8JSRQqGjTdBA,Hop In Brew Pub,Calgary,AB,62,4.5
fATLzkO175IUYYMo2RVLJQ,Burger King,Stanley,NC,3,2.5
LEN6Hb3lDet0fNeC2iU0vg,Apple Cafe,East York,ON,3,2.5
9kPbAt95kECBGGi_e5yV0Q,Modern Proteins,Las Vegas,NV,21,5.0
G7FRxL25QFiuVxUeTmKXjQ,Paul's Tomato Pie,Toronto,ON,4,4.0
9GA2gmLV4NX2oJkuz6fdcA,Garage Door Saloon,Pittsburgh,PA,34,3.0
bWIzHG5acSU5kxA1_QWSPw,Super Mack,Mississauga,ON,11,2.5
eP6TfUGToS_jehhYfUgfaw,Tuscan Wolf Pizzeria,Whitby,ON,14,4.5
l1u7JGKbj4OCm-h_VERs3g,Thai One On,Pickering,ON,22,3.5
tORH_LDga3t1bbuluhuxiQ,Smoky's Club,Madison,WI,75,3.5
Rb--4XLjxg-kvuqiF6McKw,Pacini,Longueuil,QC,3,2.5
Ie5p4LdCARn__C2AQKVJTQ,White House Chicken,Tallmadge,OH,3,1.0
4BZwZrm3atfkDkc0gV3sCQ,Mezzetta Restaurant & Tapas Bar,Toronto,ON,55,3.5
S1NqAofPuIDGdJYnhEsUbA,Firkin On Danforth,Toronto,ON,28,2.5
TBOKIAMxv0OHKJbarNvSeg,Green Tea Restaurant,Toronto,ON,3,4.5
ck8kvKV33VvPrv_E4kbh1w,Wendy's,Phoenix,AZ,20,2.5
Om5mo4oWKPn_kPpLjNiV4Q,IHOP,Chandler,AZ,67,2.5
-GHqz1jGYzAtn27CeHeWeA,Le Petit Moulinsart,MontrÃ©al,QC,23,3.5
mNYWvfmI1GkwxftdXan3uQ,Bar Altura,Toronto,ON,4,4.0
G54fcIaoI89tc6X285suRA,DD'Coffee Shop,Las Vegas,NV,40,3.5
vJYTDv0wOM5GlWc5cBkDYQ,The Spirit of Cuba,Las Vegas,NV,3,2.0
AprsB5kibAxqt77MeCPy6g,Raw Aura,Mississauga,ON,110,4.5
ELMx3cZxU_aSreWDvT2ZDQ,Sampaguita Village,North York,ON,89,4.0
jCA6s8HQfZqSKxH5pCOZWw,Dundas Street Grille,Etobicoke,ON,61,3.5
Y2S3pShEEh_i2UwQ9NfCUg,Port of Subs,Henderson,NV,21,3.0
5wfInTOKyMQxxeFvqR-3vA,Surge Delivery Cafe,Madison,WI,13,4.0
TBPHp7E-KQpFCsLwY4wamQ,Unwined On Main!,Munroe Falls,OH,6,3.0
pfKRzf2-Mna36bJ4KgKIxg,Brown Sugar Thai Cuisine,Rocky River,OH,75,4.0
V_5fPcCt5Kjno81FS1DrXQ,Panda Express,Calgary,AB,8,2.0
NufqvSK9huGFZaIUbQ5Irg,Subway,Mississauga,ON,8,1.0
L-ET62DqrmaXrUTga5Px6A,McDonald's,Mesa,AZ,7,1.0
RhW10TG5kdk-Hbi3yvQNuQ,Arby's Roast Town,Ajax,ON,4,2.0
z3ZFXtKGfDXevTtqLTFhHw,K Sushi Bar & Grill,Glendale,AZ,139,3.5
fDL6uGbJMZ2gnvTwB91tuA,Steve's Krazy Sub,Mesa,AZ,11,3.5
nQlEAP941EKh3MNlG0bzwg,120 Diner,Toronto,ON,23,4.0
pK51NY3coNYqAyanojMtGA,Nolia Restaurant,Charlotte,NC,8,3.5
2pOE6yvSNjJ7RNV5in_nLg,Acropolis Cafe & Grill,Cornelius,NC,82,3.5
SYFU8LFTa9Oy6UHtxeyvsA,Insadong,Toronto,ON,63,4.5
T6UcxIPxdmcUTDuRuoNocA,Restaurant Senatore,MontrÃ©al,QC,3,2.5
wGwib7KvPzs5_6aPCk_Fzw,Butter Avenue Yonge & Lawrence,Toronto,ON,149,4.0
9NUzqXvKC-Ah9I_62UD-Bg,MarchÃ© des Ã‰clusiers,MontrÃ©al,QC,30,4.0
EMmCHg3Fgk9jZrHVB8OJXw,Davis Bakery & Delicatessen,Woodmere,OH,47,4.0
RAU2fPJ852Z241SXP-Wfew,Samurai Sam's,Las Vegas,NV,11,3.0
gdWy-x5KbCbMrwIwI87mMg,Old Homestead Steakhouse,Las Vegas,NV,544,4.0
hp6LiEAdaUSwF_lyk3SV3g,Lunch Today,Calgary,AB,7,3.5
6P8KUfiYyfsRM-HFS6uvYQ,Restaurant Le Bidon Enrg,Salaberry-De-Valleyfield,QC,3,4.0
YyOxOuiKx6WHoOUYV0PMhg,Thai Villa Restaurant,Whitchurch-Stouffville,ON,28,3.0
FThzT9bwBTuLC1oveGVjhw,Pizzaiolo,Toronto,ON,12,3.0
kunGLrZb9KnFuMeUagWwjQ,Taormina Lounge,Lachine,QC,8,4.5
Uz1ZV1J-zF7VqH8QKUUNOw,Rosati's Pizza,Mesa,AZ,56,3.5
yDWoMtwZg2PnXlwdUhjp-A,Domino's Pizza,Las Vegas,NV,32,2.5
JethT5yt9ju6MGK8-N3oPg,Noodle Delight,Scarborough,ON,27,3.0
SXyGMj1rBHauU_MMLEsUfw,Little Caesars Pizza,Las Vegas,NV,25,2.0
kUuJ8TDXWz8J2Tnz2sqtuA,Bueno Burger,Scottsdale,AZ,70,4.0
Wajw_eLLNwapDQI2LLQHHg,Proof Tavern,Henderson,NV,58,3.5
Eoj4-cffvbIQxLTO-C_K0g,Osgoode Hall Restaurant,Toronto,ON,24,4.5
0Q4_ekM2pk7KUmuYwuWDzg,Kami Sushi,Toronto,ON,15,4.0
_W-qUlstqSuWZzvIOxTEXw,Lusso Restaurant,Toronto,ON,8,3.5
I5RL41e-ul0oMiC5zUYZEw,Burger King,Mississauga,ON,4,1.5
NsPR0AJUbs3WyPVgBOxggg,Babe's Sports Bar and Grill,Gilbert,AZ,28,2.5
EVYGEs6vJwUPvapGPrKvfA,Jack In the Box,Las Vegas,NV,45,2.0
HVzH8CO3e1-tjr97cF_8LA,Catch 22 Sports Grill,Phoenix,AZ,120,2.5
cKIbCC5OVmrHIh8PawlI6g,Rock Bottom Restaurant & Brewery,Phoenix,AZ,80,3.0
y6Fmhz2CceimbgvxNVgE-w,Los Arcos,Charlotte,NC,74,3.5
byLY8x5x90kFPp3droTdKg,Sakura Ichiban Sushi Express,Mississauga,ON,3,4.5
8j_EeEC9dJgiG_2odE2zUA,Kazansky's Delicatessen,Pittsburgh,PA,12,3.0
0PVxodALQu-soL5J8bjerQ,Ritters Diner,Pittsburgh,PA,223,3.5
rsphFBQf9c7DjIQEnTT8lQ,McDonald's,North Las Vegas,NV,8,2.5
JDhptB4mdm8ktmyB74NnXw,G's Food,Phoenix,AZ,110,4.0
rOoX7_slKOOUzrJVjMIvCA,Budget Car & Truck Rental,Savoy,IL,3,1.0
aBji25npHv54Y5WJiBXX_w,Cilantros Taco Grill,Las Vegas,NV,15,2.5
Fh97xI2CMySZnT1hCNpWPQ,Heidi's Brooklyn Deli,Las Vegas,NV,6,4.5
H98JUOvJyPHOQPnuYmhZYA,Pizza Pizza,Mississauga,ON,5,2.0
QqbZA4r5g1vCbOxOAKJgWg,Tessaro's,Pittsburgh,PA,383,4.0
bT8rUptbdDGVwdTIMYz8Ow,TGI Friday's,Phoenix,AZ,3,1.0
u8vWjm5bzRxV6j31N3tF3w,Fionn MacCool's Irish Pub,Calgary,AB,41,4.0
fB4cb6uvz-QngtYP0fbfAw,Tokyo Japanese Restaurant,Las Vegas,NV,130,4.0
QTYA1yCbsCjRU6BYDdQJuw,Sweet Pea Dessert Cafe,Scarborough,ON,64,3.5
S6ZIoExUZrvSsxXaCuEkJw,Sucre Patisserie & Cafe,Calgary,AB,33,4.5
GZmpmQdY90Q4g-I5waNMGQ,Hunan King Chinese Restaurant,Glenshaw,PA,11,3.5
4-fSplSdN9m4nWYGhEzNAw,Kamado Distribution,Las Vegas,NV,3,1.0
AvT8eHuiECk5nEhKTgsXkQ,Subway,Chandler,AZ,17,2.5
NfwiVSw3wtfTzGrzbVZDEg,Kelseys Original Roadhouse,Georgetown,ON,5,3.0
CfxikFi4mOK7vHc5BqCuLw,Bairrada Churrasqueira Grill,Toronto,ON,19,3.5
la0ScEQYua2O01Mdau8Xkw,Famous Toastery,Huntersville,NC,90,3.5
UlP5qmv5hkbLUL7xlWKmZQ,Little Saigon,Richmond Hill,ON,148,4.0
SO6Do3X3hVFXkNAIl5izzg,La Madeleine PHX: Term 4 B19,Phoenix,AZ,10,4.0
leXt81sCi1dyH1RF7nT3ig,Roberto's Tacos,Las Vegas,NV,68,2.0
FZP3_NIcNiMLD8hp0sm9PQ,Chuck E Cheese's,Mississauga,ON,9,2.5
p2sUxhNkYr39LkLL3b8yBw,UpStage,Charlotte,NC,12,4.5
7XcbwCrNXrbCQubCAnEu0w,PlanÃ¨te Poutine,Chambly,QC,5,4.0
0F9M9mz50sdRq7ynRl3eVw,Gegus In Four Points by Sheraton Phoenix Mesa Gateway,Mesa,AZ,3,3.5
PjpkK-BEMOuAxrmqFVxg5A,Puzzlers Restaurant & Lounge,McKeesport,PA,10,3.0
IVtcJDdYZpWNPWfYz_i5OA,Newk's Eatery,Charlotte,NC,11,3.5
cuYl-tgIioYVp619BlmokA,Pho Ha Nam,Cleveland,OH,37,4.5
-vDDh94UcgxSNjMzi4UDBA,Falafel Xpress,Lakewood,OH,79,4.5
akuwT08x4nnjG9yfFcJ-GQ,Fast Fresh Foods,Toronto,ON,17,3.0
5x0yRV0ds9IN1ZIlo3XJ6g,Pizza Hut,Cleveland Heights,OH,28,1.0
309bnXTHirKMU6wz1HwRjQ,Harry Buffalo,Lakewood,OH,91,4.0
hfSlIJ8FSLV85MzwsVE3Hw,Family Deli,Bethel Park,PA,15,4.0
VkC6GKsyrirYtEFlbFPJDQ,Pizza Nova,Toronto,ON,4,2.0
zBeUDwWx73QTZ34A1l0adQ,Vocelli Pizza,Ambridge,PA,3,2.0
-ktGd4cMY0V91Ihq4VQPJQ,Miss Lulu's Cafe,Phoenix,AZ,3,3.0
o6Yor6ofIw2TqM3mN28Kzg,Tacos El Asador,Toronto,ON,267,4.0
wFLt8DNjXITHusXlyBCAOQ,Binali Pizza,Munhall,PA,8,2.0
4U7srDCkFIxEk7tvKyu3Xw,Jack In the Box,Dallas,NC,4,3.0
TZ84r-ku5k6oUFOtS9-fAA,Penn Station East Coast Subs,Cleveland,OH,17,3.5
-G7o-R3GWJlviuA1ftOHwg,Quiznos,Brook Park,OH,5,4.0
jlF81N1Hr9tANTfMSRWsLA,Chipotle Mexican Grill,Phoenix,AZ,40,3.0
rbzXUymoveRaC09TH5yBow,Five Guys Burgers And Fries,Vaughan,ON,22,4.0
z3zPR7AzhFu-oEae0nZZpA,Vatra Cheese & Deli,Etobicoke,ON,3,4.5
n3oWQ7FNmzzKGGZGAW1mIg,Capo Steaks,Cleveland,OH,11,4.0
RgYglE1ins04INwpa-4Fqw,Pho No.1,Toronto,ON,5,3.0
bR23zlcVESo_vnBlCLBpwQ,Betty's Rooste,Sun City,AZ,20,4.5
3BzRN2iHIA2FIhttZkpFYw,Tiburon Restaurant & Flamingo,Litchfield Park,AZ,21,3.0
h-bBnFFTZ2cNiuBMFu2UaQ,Tommy's Place,Phoenix,AZ,334,4.5
P8p9Ni-Kft1uh1c7Pmmw8g,Ghazale Restaurant,Toronto,ON,83,3.0
vLpm63d_fxnbtiZTlbrQDA,Burger King,Las Vegas,NV,56,2.0
gSCedRzgZ_vn0jAkVXB_nw,Restaurant Carole,Lachute,QC,4,3.0
ZfPcpbZssIMrYBSg9jXNdw,Vitoâ€™s Pizza & Italian Ristorante,Scottsdale,AZ,167,3.5
fIpGcpjBnyiILi8M2wJSUw,Taqueria El Pastorcito DF,Glendale,AZ,25,4.0
_eEoZfkB7LAqoyDfLYQDow,Astoria Shish Kebob House,Mississauga,ON,85,3.5
_HW7sgUShin0aGouFMiUdA,Cedar Lee Pub & Grill,Cleveland,OH,23,4.0
Dqzkdf0sz8lm9AFjfsDmIw,The Keg Steakhouse + Bar,Tempe,AZ,363,4.0
pLFvCV9SsI8ZbWM_4tVtMg,Tasty Island Jamaican Restaurant,Las Vegas,NV,146,3.0
wE8OljxUdpI8UbhGay2Xgw,Sea Shell Bar,Coraopolis,PA,24,4.0
MKmxhIHTdJduU0FFMRdfqA,Bishop's Corner CafÃ©,Pittsburgh,PA,16,4.5
icc3AqUJ0Qr5VbMNxfcOlg,Scruffy's Irish Pub Restaurant,Mississauga,ON,5,2.5
Ae5HnuMQY6IUbR3H2a8LlQ,Copper Branch,Pointe-Claire,QC,21,4.0
FB4qtiB4--kt_PqPSowJTA,BF Sushi,Las Vegas,NV,152,4.0
rhEV5HowwKBXTopJIxsQEA,Roma Restaurant,Sewickley,PA,19,3.0
6CsOWhYrwbWazEgm6P5iIA,Cheap Seats Sports Bar & Grill,Rock Hill,SC,8,3.5
I5CKfLZ-hxriv5IzHLvNGQ,CafÃ© Oso,Phoenix,AZ,3,4.5
CAmPPSKoFCd8zo2bxRxRkA,Dino's Family Restaurant,Charlotte,NC,39,3.5
kBAsDEH8iQ5Gzj5kQiy2_w,Appalachia Smokehouse and BBQ,Toronto,ON,40,4.0
prr5pOED31nKWUfCHUvhrA,Restaurant Soy,MontrÃ©al,QC,18,4.0
i4ZLquZaqB7dCu4P6gHGDQ,Yogi's Noodles,Mississauga,ON,6,3.0
4_L9bnIvY8TLDfiTBGcnRA,Daldongnae,Toronto,ON,169,4.5
EjBz4Lx_dg-_gwQQJMzKtA,Taqueria Los Altos,Charlotte,NC,41,4.5
1yAbNyUgJhOjCz9EcOCWdA,Forestview Chinese Restaurant,Toronto,ON,40,3.0
u_MdwAj7eGenc0YhqQy6nA,Wingstop,Champaign,IL,42,2.5
Q_AhULkX16SlEVkKJsNKIg,La Parmigiana Italian Eatery,Mississauga,ON,5,5.0
e6abKOxJ2CyEwXLq2tI-yQ,Hough's,Pittsburgh,PA,180,4.0
fJ7uw4dDFIga57868Oz1EA,Fox Smokehouse Bbq,Boulder City,NV,727,4.5
S6SOpA7hL5lkNQ8U8TnjWQ,Tim Hortons,Scarborough,ON,5,3.0
Bs8AvNO3xWoURWpqiGd_4w,Romano's Macaroni Grill,Phoenix,AZ,193,2.5
NoSj3hV8Rlz_gUsOL4_EjQ,Jack's Pub,Las Vegas,NV,21,2.5
AUJMS-2WKpTV2jv01XOhbw,Delicacy Chinese Bistro,Rock Hill,SC,31,3.0
8kKTZ0TzLpuPbk8eNGBEGA,LongHorn Steakhouse,Concord,NC,36,4.0
PDjWNHSSWaBFgzBwHcOShg,R & R Vending,Henderson,NV,3,2.5
PqJxQm9-tyySvAM7uTRafg,Pizza Richelieu,Saint-Jean-sur-Richelieu,QC,7,4.0
bHaeNpSaM4uJgJFMaCJ_wQ,Canal Restaurant,Scottsdale,AZ,41,3.5
d4bVdEDwxmyB0M-w5vNNPg,Simple Bistro,Toronto,ON,23,3.0
SnzXrfbJ7dqdbegLTQxHxQ,Mr Sub,Mississauga,ON,3,3.0
E7TOyAtKL06CJp8SSM9WXg,Burger King,North Versailles,PA,9,2.0
0tAJwKKzYBVDCrgiQiQS9Q,Submarinos,Glendale,AZ,23,4.0
JIvZVRb4nsuXpCU75SEkFw,Kopper Kettle Restaurant,Pineville,NC,40,4.5
SsEzi09d8WIekBrcNKc10g,Las Pupusas Deli,Charlotte,NC,7,4.0
ykWgO5-yOUMYRkx0NlU18A,The Hot 'n Dog,Toronto,ON,5,3.0
CaF9FC8GEBfDDbptPgkgBw,Applebee's Grill + Bar,Tempe,AZ,109,2.5
q9GRVuEPoFhvA3NoscW0ow,Corona Urban Cantina,Phoenix,AZ,9,3.0
bb9JeUpskGIO4pJ5UmiOuw,O'Burger,Calgary,AB,5,3.5
059svoEBPljypV9r2btvPA,AllStar Wings & Ribs,Mississauga,ON,35,2.0
98mGyxngGTYlQvohB83eKA,Shanghai Legends,Markham,ON,3,3.0
83pczYM9HQPtXMjWAMHdPg,Momo Truck Charlotte,Charlotte,NC,5,4.5
PV0CrNy6EXroBh5_h5f15Q,King Falafel,York,ON,19,4.0
Xa8aadsVfrqocGA_rVzsdA,Aix Cuisine du Terroir,MontrÃ©al,QC,14,3.5
OU5RFlwAoNaG32P-ZTlgYQ,El Pollo Loco,Tempe,AZ,52,3.0
id_4VpPvd3zR0q_qhasUNQ,Dunkin' Donuts,Belle Vernon,PA,3,2.5
0TYd9CxJMqaqO6svyWym6A,Shawarma Land,Aurora,ON,95,4.5
f0FQ8tQDZr6Z2osI-MtWWg,Fit and Sweet Bakery,Toronto,ON,5,4.0
rsFSi647zo8JAvrFoOqPmg,Thai Delite,Etobicoke,ON,7,3.5
yh6PbP1RY3eJKaRMeLaVmw,3Q,Calgary,AB,12,4.0
4sn2a0QzxTmAO3-mxi1s7g,Asian Grill,Sun Lakes,AZ,91,4.0
y_3Csg19MnwCX8M_aMgMHA,Congee Delight,Toronto,ON,37,3.5
k1cNhbOkKbyj1fOcC7R6uA,RÃ´tisserie St-Hubert,Verdun,QC,5,3.5
yZJXI548rFihEg0NVR1Kjw,Saona Dominican Restaurant & Bar,Charlotte,NC,21,3.0
9M13M8YhFrKeLEG86xfWMw,Mojo Bistro,Bellevue,PA,3,4.5
qZiL64enq_DZCZZHLOScxA,Au Petit Cafe Chez Denise,Saint-Sauveur,QC,24,4.0
f_3iYyGZCd8BMznQ4O8_2Q,My Ngoc Restaurant,Pittsburgh,PA,12,3.0
HLKRpb4q4RpPPi9H5EZ8GA,Vicolo Restaurant & Bar,MontrÃ©al,QC,5,2.0
q1R2R9i3TkH94x-CwP-l4w,Manuel's Mexican Restaurant & Cantina - Scottsdale,Scottsdale,AZ,115,3.5
EwUM6gGMBhrjOef0wmqKJQ,Jared's Old Fashioned,Las Vegas,NV,40,4.5
8v7V-gBgUf_J9ZmJDnvC2Q,ATL Wings,Glendale,AZ,178,4.0
Ru7E0nFFK8r6xPoKncth9Q,McCormick & Schmicks,Beachwood,OH,14,3.0
6mnjYZM40r67smOXrg6R4g,Benvenuto's Italian Grill,Madison,WI,59,3.0
hIyDudtzsZajq_r3Eg312Q,Me Sabe A Peru,Woodbridge,ON,7,3.5
Oi-u4KqrcZbIWSYKnh7mJA,Fortune Cookie II,Charlotte,NC,83,3.5
HH26SnOm2Ab7UfkNhQU66A,Sbarro,Scottsdale,AZ,6,2.0
sCn98q1h6-TM0SUPoZqH-A,Green,MontrÃ©al,QC,8,4.5
LelAlfuj5oVRF9CQdWLsNQ,The Henry,Phoenix,AZ,1176,4.0
8mbKCukydyekK0d4ZHVI0A,Toss,Upper Saint Clair,PA,24,3.5
rr9sk5DxL8wHxqIF48uJlg,Patisserie Royale,Toronto,ON,36,4.5
jhqWJuPYpb-2XWfkP7b_lA,Caribbean Fusion,Scottsdale,AZ,21,3.5
RADloW1UROUn4FJFU4JJNg,Buster's Sea Cove,Toronto,ON,267,3.5
ywczsfJ5mTSIAL2PnIAKog,Amazing Seafood House,Markham,ON,32,3.0
iuUcV1ca8NB9QpYj-frJ6Q,Bread & Roses Bakery Cafe On Danforth,Toronto,ON,7,3.5
cgfABRe-vJ7gC8aV-Ed5zA,Wok With Us,Calgary,AB,3,2.5
ZTgclQiedMle5k9Fy-aOoQ,Boston Pizza,Scarborough,ON,30,2.5
6vfdZMtcaJa__vcjU2v41Q,Food Lion Store 1614,Indian Trail,NC,3,4.5
t_i2Viy-GcEMnDwsnkcoCw,Sail Sushi,Scarborough,ON,19,2.5
KGMyW-_eq4Errzp7AA8s0Q,Church's Chicken,Phoenix,AZ,20,3.0
MFgm3Hc-348wR9xfKP_Zdw,Turris Taco Shop,Phoenix,AZ,4,4.0
f7T0Q1kbsSlbqB2vMdNrCw,Chatime Willowdale,North York,ON,48,3.0
eKmnbczwXMIF8KwV2xaQIQ,McDonald's,Toronto,ON,8,1.0
9YRJ2k5oaX8wZEizI0jciw,Wendy's,Charlotte,NC,21,2.5
xCsM-86u6yXL9J9hYGMogw,Subway,Akron,OH,3,3.5
zVN7X8mIa24HDjF2NPlL4g,LeÃ£o D'ouro Restaurant Bar,Mississauga,ON,14,4.0
ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,Las Vegas,NV,246,3.0
AXjkBRAky_JamzEadG4bTw,Ocotillo Grille,Chandler,AZ,3,1.0
6MEKzqX4uuxBTqavZKdc4g,2 Men and A Pizza,Scottsdale,AZ,15,3.5
0fW77t7I2673JY27JWC-yw,Moreno's Mexican Grill,Gilbert,AZ,91,3.0
fr6ojHDZYrpUQl7kVGuVJQ,New York Pizza Department,Phoenix,AZ,8,3.0
52zUSA1BcGb0UVxxaH_6rg,Fogo Euro-Lounge,Boisbriand,QC,6,3.0
cfsXuDfeSX24tInGNEoc2A,Severance Restaurant,Cleveland,OH,11,3.0
