review_id,user_id,business_id,stars,date
Kvs0MNklJ-mrLZWvYUf1Iw,47Tr0aFI5cMYHUFFXLHasw,rkH_CkTZBKOv2q0kAq5M_A,4.0,2018-05-23 04:58:41
lucP7i0i861kG3SaD5ry6w,ug_2SCSwSJUxYBYmAMFZDA,1ZnVfS-qP19upP_fwOhZsA,5.0,2013-12-17 22:51:26
HulAtXRdztRYpSoOlTR2zw,hyIVFPfm3TyPWQf0Xh9u1Q,1ZnVfS-qP19upP_fwOhZsA,5.0,2011-08-06 20:51:09
iKn294VvdJApWhw9J-277Q,_MnVx6ZYzy3UPv629XL8BA,U9HhVS9rtYAYh4ZVcWWIbg,4.0,2017-10-07 21:12:24
UxlH7g-evcu0GUNKzatm3w,Rzxy9HyLpkkEzIWND4falQ,rkH_CkTZBKOv2q0kAq5M_A,4.0,2017-12-09 14:36:48
TFhw9J21RsJzUD6nirxtlA,qPFxrxy90lAwbnrsqT_6Hw,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-07-23 22:55:59
rIHTrnDNtF13LIYvgNIR5w,ea3HFxRRo4gZOmlDle8IPA,NEYMAeK1BeR2E_vELnEIDA,3.0,2016-07-08 16:48:23
2NcIc19Gg4KMa-8EPLcryw,9nqVe-CX_af3Zm-DG3uGHw,NEYMAeK1BeR2E_vELnEIDA,2.0,2017-08-21 19:43:34
cNg8rQ1M_8Hwrpfl5s-oSA,BVR-13IJTN29ivKmW8psPA,1ZnVfS-qP19upP_fwOhZsA,3.0,2016-12-01 06:53:11
dT58bPe3JKMroTDAVwp90A,cImvLb3Wvd5EZ8SRjKAPsw,1ZnVfS-qP19upP_fwOhZsA,3.0,2011-11-09 20:56:56
V1FKUCXaH95Y6LdqOqDnvw,p3RBAAlzXazZzUG77J0YDw,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-09-30 01:13:19
OLHOz-xYEUP5GdIKJBr1Vg,lUPSEbFRd3jDOM5agGnjWQ,1ZnVfS-qP19upP_fwOhZsA,2.0,2016-06-26 05:50:46
nkYzOWuJaZRm2H4hC7EFWQ,QLk3p-zJeEwDTyJDao1YGg,rkH_CkTZBKOv2q0kAq5M_A,4.0,2017-11-01 14:28:04
1guyap1CtpMkzX4_QkmkRA,CREIvOpWT2cEvVXg47kDww,NEYMAeK1BeR2E_vELnEIDA,4.0,2016-08-19 03:48:08
PehEYVF7Ni_zHwdM9PJ1JA,czGHgHe0lPHgH9vSGxGczQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-09-26 18:08:31
nk8CJ1LGCF_xMj8YpMDWeQ,00kSFM7xfbLq_boknyk3wg,1ZnVfS-qP19upP_fwOhZsA,3.0,2014-04-27 22:05:15
Tuy-QXSbl5yExjjp7fWjTA,yS1kK5EGcwatp6D6hFGvlw,rkH_CkTZBKOv2q0kAq5M_A,4.0,2017-08-13 17:19:55
v5vjwCktp-iTO4J9iBILjQ,xRpAEg0M0azAPuKVg7WtgA,1ZnVfS-qP19upP_fwOhZsA,5.0,2012-03-13 04:07:49
FjESxShugeAtQxi0mG4mXw,YTSJME0IcoanvIvgqNGvKQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-09-30 22:58:57
DBiCegASnEQJui5QEpmoaQ,lnz0URfxQwkeYztWhq9qng,U9HhVS9rtYAYh4ZVcWWIbg,5.0,2017-03-22 17:54:14
w2qEbGq20hNNuHItqndp4A,xs-JIm-qWYd6gy08qkKeEw,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-02-02 06:07:06
lLhOrhJfecRByPVOLlNnuQ,hbqB_nOF8qMor1df9yNSow,1ZnVfS-qP19upP_fwOhZsA,5.0,2014-03-07 06:54:43
yp-Yigav9WmO-SmqXxd_Pw,FSFXIj-Ak12FN3UBOLpklQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-07-22 20:33:02
6WFs-9mGRFtx3fTIGLqpQw,_7EoCV8Ims-0cA2pkApmKg,1ZnVfS-qP19upP_fwOhZsA,4.0,2016-12-01 00:20:50
kSztyMPx4eIWjqFOqW-Aww,XqHgRaqoeZMTA4w4syG1_A,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-08-03 05:39:03
ZkNUssalMrPRCiTCEQMDdg,jEUPZvQSwlec7XxejIGEkg,1ZnVfS-qP19upP_fwOhZsA,1.0,2015-07-24 08:06:28
HTdp6tfeLOMgmbKjDS_SKg,kIpeQbPmQx0uJNKo5V6kMw,ho-zNUuGbL8qosTxer5Huw,4.0,2018-04-11 16:35:50
Trjo6L96akI0ZpnetIVHPA,gHUpV7o8qE3_SZC_DtM_KQ,1ZnVfS-qP19upP_fwOhZsA,4.0,2014-02-15 20:16:36
CB8qlAWNsbxx80uVkYfJ2Q,3MpzuK6s93p3pIX2GfZCWg,1ZnVfS-qP19upP_fwOhZsA,5.0,2012-12-19 21:04:34
JSMtXsbjcVRRAIFnslavtw,oYMK_9tPIr3EndI9nwXU1g,1ZnVfS-qP19upP_fwOhZsA,2.0,2013-06-09 20:36:38
Y42QIy6VV-8h-2NNdBSB5w,bQxxQYF2_Q0aPRuM60v3hg,1ZnVfS-qP19upP_fwOhZsA,2.0,2018-02-18 05:33:18
_QmLnHgQW-JAlUH8fQDJ2A,kR_hLMUQ3OKNBkL14dV1Nw,1ZnVfS-qP19upP_fwOhZsA,4.0,2018-08-20 03:37:36
qxGcR4OK5500dKJyu8epEA,9iq6LlAcDaOhp4WCOqFTRg,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-03-12 05:55:29
ME0l23D4FmN8qYDruOIPFg,qSBZBI_26IbVWdbknM3iMA,1ZnVfS-qP19upP_fwOhZsA,4.0,2018-04-09 01:15:39
DqtvE6ANQmPJGJUC1y4rfA,eWg6k3Vw_Y1TpcNmiTb74Q,1ZnVfS-qP19upP_fwOhZsA,1.0,2016-06-07 03:52:32
IQdz4ET4Ap7sqryEGGgR1g,QTwBbXCZwqw9q0EWgYk1bw,0wr58lAX4e_UX0CZfeEoKA,2.0,2016-04-05 17:03:12
OIDKUkTADbVnw7vmCzJdVw,7-Sckg72vmwiXWrjArzmIQ,ho-zNUuGbL8qosTxer5Huw,5.0,2018-05-02 22:24:43
3GZTQOwPeSa10ixrJj0ueA,5tWq3wkqsarY5pOczGWmuQ,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-01-12 06:45:32
fDqMbD_KqZN1QUll5EYNaA,oskxMeN9rONwEjpo38n6-A,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-10-19 05:21:31
dqwHCfZjL0ysoPxF29zVCQ,0bVdXH34J62nZso8_mE2AQ,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-08-01 04:28:03
MouDB_cpcVbrFL2W-5i9xA,JjkEIRpAzESph_QOky1fYQ,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-06-03 03:17:51
MezxLk14IVkgpoGZmEO8UQ,V-BbqKqO8anwplGRx9Q5aQ,ho-zNUuGbL8qosTxer5Huw,2.0,2017-05-07 11:59:55
kcpdgRiwsv9NRoBWfACT6Q,m-BZLIIh5PCAKnzH0qj_0Q,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-01-13 09:32:14
92OllsIHRrEaIbHJZsL0oQ,udSgW1BGOjP4lw9_Fsqqpg,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-11-12 00:51:45
r4eTD6RpZ0dcHv-JtyMHHw,h7op9jIh3ZnJFTprl1M_jg,0wr58lAX4e_UX0CZfeEoKA,1.0,2014-12-30 02:33:33
zrRdCWQytLBgwAgodzrzUQ,_6CTDWsw4Fdr6R9ZzKvLZQ,NEYMAeK1BeR2E_vELnEIDA,4.0,2017-07-15 02:58:24
lR7VC4lCqi9jqiYtLKU25g,FWYMWaUMo6yp03xRHHYsaA,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-06-24 02:16:37
SPStTv1RIoS4PrKdqflsqg,xiVQ8eBax1jeH-Vzp4SnJg,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-07-10 04:52:41
3XHMubyiusOCAawwMIQ93g,dGDJmRqYcC2dYchWnSzBhQ,1ZnVfS-qP19upP_fwOhZsA,3.0,2012-01-13 10:30:20
ZzdqCbBMam3OO7CuwEQSkQ,lvD3j2ikhB48CZWMf-uLlg,rkH_CkTZBKOv2q0kAq5M_A,3.0,2018-05-16 19:37:49
PuKrFrZuKB7BNWmxX1gOfw,UAO-fiRQl0Why09SjUaMjw,1ZnVfS-qP19upP_fwOhZsA,3.0,2012-03-19 05:47:42
k4tmaTaLWBPI_9DWsMufkQ,EP1NoVmABdRHVPB0i3zr9g,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-11-11 03:29:50
jTEhv0FLc70AuPoS_pkmmw,TRh_r7gOKXFdRpQ8EdvV3A,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-04-13 05:44:11
xhrY7GujTsevgQ38rxAZMA,ZF-1QU2jweLa59a5gYQptA,1ZnVfS-qP19upP_fwOhZsA,5.0,2013-11-28 21:11:32
mX3GSlShn-A2Du4X21A_Ow,XYir2_cTI65j6IEbG-I18w,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-03-10 19:07:59
WlbVdTNgAw4WtJSTkLBgIQ,GpULAQqNdCCpZG0Ly6-5gA,1ZnVfS-qP19upP_fwOhZsA,3.0,2016-02-16 22:55:57
JuQu_TwfSlB4GJtlRk5QGQ,G3RZeLczEt6nO10OrG7vqQ,ho-zNUuGbL8qosTxer5Huw,2.0,2016-01-23 02:41:01
qYBFHzTbKSaCTFKtMqsJQg,Ur2Yu2KrlCc4g89qu2GVRQ,0wr58lAX4e_UX0CZfeEoKA,1.0,2018-06-29 19:52:34
9hEcy30WUCOeZJR_xo4zBg,M7kskASUmoGg4imkoEr10Q,rkH_CkTZBKOv2q0kAq5M_A,2.0,2018-04-22 16:12:02
ENaR4Ex5XprIZrF8a4kpRA,KwRP4-OxiAnBHeITeIWSWg,1ZnVfS-qP19upP_fwOhZsA,1.0,2017-05-06 01:02:36
0A_J3-xPO8bVvjhY1nkKQw,Jp6cx8_I3F5UFSjg8dzIRA,rkH_CkTZBKOv2q0kAq5M_A,1.0,2018-07-12 19:49:43
X3MPNVpdsAI-EOe4VbelFA,GZOYCf5b7g5d7WEfy6EC5Q,1ZnVfS-qP19upP_fwOhZsA,1.0,2014-12-27 20:25:34
_t4Ga2W-UUI_7JxmVoqZKw,uBe7Xd9ilD9urTbY3Yzo-g,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-09-19 15:20:35
VDwsbyoA3O8Q_BrPJJ176w,DVly-6bNCFXM9z4Lxbu29A,1ZnVfS-qP19upP_fwOhZsA,4.0,2013-10-16 21:27:12
jH8MzEIMoFJy5O1iRjZsGw,p0-6sUe1AedlekD6gMpX_g,rkH_CkTZBKOv2q0kAq5M_A,3.0,2018-03-23 08:46:48
q2H6615Cqe3_AzFMMkQQrA,K25eNvIXKxI3LagDz-CaLg,1ZnVfS-qP19upP_fwOhZsA,1.0,2014-08-20 19:23:46
UZczjvkLv-vPXb_oid0ufg,NW8uAXkyZDu_i-fGFnkZBg,1ZnVfS-qP19upP_fwOhZsA,1.0,2012-11-23 04:53:03
DtzYjd91P8DmILq1uoU_Ng,S0bw6KiMsuTyj1mRlIqHkA,1ZnVfS-qP19upP_fwOhZsA,5.0,2013-11-30 03:00:49
xdFlNJ63Hz7JH2w47Ja-xA,MKhc_--TUl-MKLP8sy-FeA,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-04-26 18:46:38
-5HHj8Efx9dMy-NVScNviQ,5Y0VGDQxeDJUHFvHj4Bg7g,NEYMAeK1BeR2E_vELnEIDA,4.0,2017-05-06 17:11:29
kKwNTvd1Vc0SsPlnn9t-vw,6RlISDHbSmG89dTuRlsdMA,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-04-23 00:54:18
VNIhjDOOqRE4qkuv2uxhUg,mooYQ9vMam9RoQ5EZkEl3g,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-09-06 02:48:57
3HroT9mxJrbGJig1iSG7EA,rAw28tw9a5o42r1pbom8vA,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-05-27 02:27:28
yWNriKhMBG0O2tbZdm4_dw,QYKexxaOJQlseGWmc6soRg,siHpyAfAnoBMPpl9d_ib3A,3.0,2017-02-04 11:46:46
vLfNPvOrbqbn5oS8Ahv3cg,WBDGozdft-seXkOar7SHFg,1ZnVfS-qP19upP_fwOhZsA,1.0,2013-11-29 21:38:32
35TQpYOrmuzTmkXVTMgBQQ,kH2TxwcT_vwtZtrmDXF1Qw,U9HhVS9rtYAYh4ZVcWWIbg,1.0,2018-05-23 17:18:51
fnXDm6lygRLUWlXDdLotEQ,LFHNbRdOJL2LDZUzyHz7Vw,0wr58lAX4e_UX0CZfeEoKA,1.0,2017-11-27 22:58:39
uV6T9MJ1fuWffxy61r4MGw,fY78i4oUuWHHAVfqp46pfQ,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-06-23 18:45:05
egSYL7ZJzAz7LT4ERGmBqw,XIFFl-duwip_22GAxIa2hw,NEYMAeK1BeR2E_vELnEIDA,1.0,2016-09-24 17:48:28
wxYz6XVJP6bsuW-tHamZSQ,PfC81XbeQAhqQPgQu84CLQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-06-03 02:59:58
Cja4fiqF0E_0mHrvIWb4Kg,QUWb0ghq26wIbyTUKLmxjg,1ZnVfS-qP19upP_fwOhZsA,3.0,2014-01-26 03:34:45
d9Zbb6rBEjJG8OkdeDpPfQ,6sWJUuZR8LEtRoTlgLTYyA,rkH_CkTZBKOv2q0kAq5M_A,4.0,2018-09-11 17:43:26
GRHSb64M9sSw6g0Bl3Z4gg,OSYpw58w76NzdCDg4Eo-8w,siHpyAfAnoBMPpl9d_ib3A,4.0,2016-12-27 02:12:39
75_mfBIjxDaSQHGWTFdhWw,mjH-h9O2ZkMiYR9EOkDB_g,NEYMAeK1BeR2E_vELnEIDA,5.0,2017-10-22 02:47:23
NWL1dNNggupDo-QOPDKvTQ,Nza9TrumxVALFOc3zpPxDg,1ZnVfS-qP19upP_fwOhZsA,3.0,2018-01-28 19:27:23
E7DQ8g4G-YcZrukO-uhDGw,vH8UjE__eQzUUdDRu0fUMw,1ZnVfS-qP19upP_fwOhZsA,5.0,2011-09-12 16:51:09
acyioIrOmusLM3ikq9rbXw,GhqtSI5gs4nmz2DW5BS4qw,1ZnVfS-qP19upP_fwOhZsA,3.0,2017-07-25 21:03:46
rWdzhi2F1VYCH8tb4ERJJQ,neEH9W1Gve1sEfRxbzooKA,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-07-15 06:37:59
eYO_KIi6eAGdsqAEAz5Q2g,HjVwzhQWoGv0tOSh0tWvWg,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-02-21 06:16:14
gc1J_OyJKoD4iKP2QEpNDA,zKAwyRCGNpZ0fHu67YBUrg,1ZnVfS-qP19upP_fwOhZsA,3.0,2017-11-05 22:14:10
QrdezWFhUQG8mZAP0gvtdg,Nq6e5N8bjgD9B46O4va_zA,NEYMAeK1BeR2E_vELnEIDA,5.0,2017-09-05 06:12:24
GcK8iY4t-UMx7MXc_Q-MHA,3SS4ySZU5gzeJaN4jLmojQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2016-07-30 00:22:25
WiPID-ncqvxnhwysPQ9cHw,ju5QIg3E6QbcZhtG-gF6Qw,1ZnVfS-qP19upP_fwOhZsA,4.0,2016-07-13 23:45:10
izhX_mbmoCU6pbp39nnP1w,tSQHIiRSwgshmp5xvQIp_Q,1ZnVfS-qP19upP_fwOhZsA,5.0,2016-11-19 01:00:49
BLmtam4hs1k0Vj4UbsvhWw,JKvGx3YKsSFc5qV4lh9CGQ,NEYMAeK1BeR2E_vELnEIDA,4.0,2018-03-13 17:26:33
ksgufDUkvEIBMx_OyJSZcA,g9OKmNp01x3IEK2WXwfWWg,1ZnVfS-qP19upP_fwOhZsA,3.0,2015-03-29 20:32:16
Qsyz0xbalfhfA0WPgsQNbw,cPdtBMsT5sQ8E0d6eTrkhw,rkH_CkTZBKOv2q0kAq5M_A,2.0,2018-05-07 15:52:49
G5uZprOpnMQTWP9a9Eo8wA,erdvrYG2b-YkTfZljgrXIg,1ZnVfS-qP19upP_fwOhZsA,5.0,2011-06-13 19:07:12
x4Ina_DGsvaVsfMgLeQGWw,TG815hWqpWHTKLtVHPjlnA,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-07-13 14:52:08
2p3vvFvI8PJfOktVLrmLzg,Q_BvAIudGg6h1D35Sqt2TA,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-12-29 21:14:38
4q_ILd_fuOa0rrfr96iWiw,qss1G9PhuUlFzdOlUVXl0Q,U9HhVS9rtYAYh4ZVcWWIbg,3.0,2017-08-06 16:38:54
tDNS9yjICCc2R5qIblBylg,wgdUOQF61Hb2F6lf7mve_g,rkH_CkTZBKOv2q0kAq5M_A,5.0,2017-09-26 03:12:07
zf2MBT8XFcwLX2JmDHAbNg,jmWNYVm1BmHXz25zA-9FNw,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-07-03 16:33:06
pmQrqC36WyKWYARnoySk7g,X2WVXFHKYhIjY83pm0Pe5g,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-07-10 23:17:02
0sB1D8-82aR5RQpDJjkuhQ,UZRPDWMIh1SsTs97htB5cA,1ZnVfS-qP19upP_fwOhZsA,4.0,2014-12-27 19:44:52
lwVXc6r8yyRJt5h4sTX-cg,RqurJWeLYgt_-fDr_g5Fxw,1ZnVfS-qP19upP_fwOhZsA,4.0,2017-04-26 09:35:12
-qQ94wLX4YVSM-KNmr7Npg,-ycSxNIXm1IcfMbbTItRCA,1ZnVfS-qP19upP_fwOhZsA,4.0,2012-11-30 00:43:48
t5LW6bknMA-mLAet_RGxaA,DYaRfAjo0xWFkcEDyS_GYA,rkH_CkTZBKOv2q0kAq5M_A,5.0,2017-11-13 15:42:34
U4p1GelZITvHFcsNlqs4xg,Mztyd6SvOOP-kBwISb0KVw,NEYMAeK1BeR2E_vELnEIDA,4.0,2018-07-23 01:43:57
mBlnKpfBNaDSJPaLbGbvuA,tQyV6ci0YRgsJnV1uVoYJA,1ZnVfS-qP19upP_fwOhZsA,2.0,2013-01-17 00:24:00
9iq4a8OSKkxwp0SQMyjdzQ,lH_vOYF1T-y96-4PZI8rJw,1ZnVfS-qP19upP_fwOhZsA,1.0,2018-01-20 22:11:28
qeieXEYQn1h2rFaIenUjUg,Nhk0jTP2gkU12G4LHJVR3A,1ZnVfS-qP19upP_fwOhZsA,4.0,2015-08-17 16:56:19
3EH41ANwNH_mvq2sLW4Ndg,qiInEBM-89JVC17JKy3hzg,1ZnVfS-qP19upP_fwOhZsA,4.0,2014-11-24 12:05:21
8wzHVStd1I3GaDoB-_13gg,fmzIm7RxEdii5Jz44PtO7g,siHpyAfAnoBMPpl9d_ib3A,3.0,2014-11-08 23:08:44
LWd5S71rMjHNT_fBuJa06w,o-Ryd7x2tm1EnB43yGUNhw,1ZnVfS-qP19upP_fwOhZsA,3.0,2018-05-26 20:53:12
LI0uEgvyiW2C9wXV7i9O8g,UYcmGbelzRa0Q6JqzLoguw,1ZnVfS-qP19upP_fwOhZsA,3.0,2011-05-17 17:15:28
TLf3inGzB4etacepHrs3-w,-9mBAznMIqKEgwL8DBrWww,NEYMAeK1BeR2E_vELnEIDA,3.0,2018-04-14 14:30:44
V7vnlOZYejalEg4wGJfohw,THpT08lqIKv8tRJOGEPFZg,0wr58lAX4e_UX0CZfeEoKA,2.0,2013-10-19 15:14:03
AAoJKmJKR9GGOlFQ66t9bw,hYiL4ZXWDMpCfNJs5hWmcg,NEYMAeK1BeR2E_vELnEIDA,2.0,2016-02-08 03:08:04
Yh2swxtvNe7EHWcAPu99QQ,MrHlqHZlgELYOUQdduRTsw,rkH_CkTZBKOv2q0kAq5M_A,3.0,2018-09-22 16:09:13
oRtmSWZpdDr0WH3z0n3taA,O4QYLOps5SGXbeT294Dcjw,1ZnVfS-qP19upP_fwOhZsA,3.0,2015-07-14 05:12:09
wmlOLZuoW7yTmYuhfvzaQA,DR4pp5U1ioSwSkG-Tx2rxw,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-10-03 17:45:25
WKi1IBtzuVg3Vdda6t8vug,vQTRsHGcaSF-Imlvg8CoRw,NEYMAeK1BeR2E_vELnEIDA,5.0,2016-03-04 21:56:57
-7Rswvxe5r83l9EJb1t3Zg,UlsZJ618qrY5W6NIcHk8pA,0wr58lAX4e_UX0CZfeEoKA,1.0,2014-01-12 19:45:14
zbmDV9Qu7iOfOuf8s8szIA,XvX-Hj2yHJV-35x3PEh5Ww,rkH_CkTZBKOv2q0kAq5M_A,1.0,2017-12-26 16:55:59
BYJ-WBcZNh83HcKQ6il7nQ,jG7130OQWiftvHhtyabsog,NEYMAeK1BeR2E_vELnEIDA,4.0,2016-01-27 19:48:31
8_4O8pNWPPKdkkfWk0f83g,ul3cgWVJNJ3-glSFC1pi0g,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-09-18 04:05:08
VX9QPwfQS7lzt3bVxcSnJQ,nQj5mzpxGAu8NKoPjeo6lw,1ZnVfS-qP19upP_fwOhZsA,5.0,2014-12-29 05:48:51
yeQgmqzpY7QXui8cdbMpUQ,m0xVOMZZWWgc-E7iqq9a5A,1ZnVfS-qP19upP_fwOhZsA,4.0,2016-05-03 01:53:09
u9oLBKf4Cl6O_bEr2ijUnA,hj4EU3UR4lb3Nv5pAu5oxQ,NEYMAeK1BeR2E_vELnEIDA,5.0,2017-03-23 17:37:31
sIOg0KGvztc1s-f-BrgbLw,eLHTQ12V_TDQZmsPigNveA,1ZnVfS-qP19upP_fwOhZsA,5.0,2012-11-26 19:16:06
PhydAXZayzGYvMwUi6PVxg,7fuDB6C0Eyxom9rjOMiscA,1ZnVfS-qP19upP_fwOhZsA,5.0,2014-03-31 00:48:53
jsF5FGb7QTKtYwpl6bAofw,aGDkkEUHgWOiiWfG5ocgdA,rkH_CkTZBKOv2q0kAq5M_A,1.0,2017-10-10 02:48:31
JFJkpPkG-KK3n1tot0J9uQ,Fv0e9RIV9jw5TX3ctA1WbA,0wr58lAX4e_UX0CZfeEoKA,4.0,2016-05-02 14:21:52
4btpoOM9nEonhr9HBmmGeg,T5KBc5QbwZ-Oj9ApE4vZJA,1ZnVfS-qP19upP_fwOhZsA,3.0,2011-05-17 23:30:41
JGRIp0LBxBg4LQOAv8t-8Q,3Kn4WUjRW4mktpYa0El3IQ,1ZnVfS-qP19upP_fwOhZsA,3.0,2013-07-02 03:31:24
kWoPNzLeRReYIvJFEGW_8A,xgfptPXnGv4E4AVQ-z6J_A,1ZnVfS-qP19upP_fwOhZsA,5.0,2018-09-03 00:52:38
sG3dD9qUbqeuj_pzFIrevw,0nqshyLgABOSyTfJUTthjQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2012-08-01 17:03:21
iH86RzSgDES0254V_BdDMQ,9DuEpXv5xsa1K56PpGvuUg,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-05-13 06:20:11
F60QsYm7nuP9xq0_cgwTPA,qpfRrn_mPOz83WYrpWCSIg,1ZnVfS-qP19upP_fwOhZsA,5.0,2011-12-15 04:45:02
SHnV7e_0uC9_CVyyqNCQYA,SDgrUDEdWNFBlC4ufVk1PQ,1ZnVfS-qP19upP_fwOhZsA,4.0,2018-05-26 23:13:33
MwVrrrZlulrKZI7aHT8OVQ,IYk2DG_yBByVXxrVTo-BOg,rkH_CkTZBKOv2q0kAq5M_A,1.0,2018-04-01 03:05:54
4ODBqs-a8_t8Ro45PUO8kw,tZACRk4v0zeJuV4CPJFlgA,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-03-09 04:40:24
HE5kzCxtznCxWpxW5jVtpA,3SsSe_gQbVuWovHttKPO8Q,1ZnVfS-qP19upP_fwOhZsA,5.0,2016-01-26 18:10:40
HWvP03hbdXWpleg0ZLOKpw,T443dq_g1eZOTivSKvbeWw,1ZnVfS-qP19upP_fwOhZsA,2.0,2015-08-17 03:48:00
LNOMmdHZf-a9hDfx_tDBtQ,1UaIJGaiwlyrf0_jLck6kw,NEYMAeK1BeR2E_vELnEIDA,2.0,2017-01-23 17:37:11
W4ESvhJqrc97OwLgHvRB-w,R5tR2ussqhg2j569KTyaYw,U9HhVS9rtYAYh4ZVcWWIbg,5.0,2017-05-08 21:36:54
Agd5mG7oyP9LrL3uS6LEFA,A66NQ2eGREWKhvNwL5vPPA,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-09-05 13:51:03
y3HSPtPYCwxjB3PzzC9XxA,-594af_E7Z9VVjQc9pJK3g,1ZnVfS-qP19upP_fwOhZsA,3.0,2015-06-16 03:33:39
_NkC0lcS_zij8T6MXu8t7Q,vKbRbgAEYDCdl-xjPIWLfQ,1ZnVfS-qP19upP_fwOhZsA,3.0,2011-05-18 17:43:32
m_SqL7KB7Xd_Q9AcfAoZ_g,9QnieVGV7-oW0nc6cX4JgQ,1ZnVfS-qP19upP_fwOhZsA,5.0,2013-12-03 12:34:25
wGJ8F2EYLJTfSQm4vb7qfw,EBdfB7Y3Y0ACOb3H94a5yw,0wr58lAX4e_UX0CZfeEoKA,1.0,2013-10-22 23:57:34
X9MAP14mUggDUUfTzn6TlQ,i6kNeNRrER8ocnpkBJ3wBA,1ZnVfS-qP19upP_fwOhZsA,4.0,2016-05-13 23:34:26
ThdoXhZFbEkPGQI_EZYieA,-IMayh2WXkRJn21g1dnsnA,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-09-06 17:49:20
4agcMND5yDQ8rF-drtT9yg,68y-motzvi5vJ68cGMLxmA,1ZnVfS-qP19upP_fwOhZsA,5.0,2017-07-16 00:06:41
M484g4rHM7LAQSkSNUMGWg,X1k5xIc4MHRBTnoeyXwmkw,rkH_CkTZBKOv2q0kAq5M_A,4.0,2018-02-19 20:16:01
zAw5fntV0hzYUVtUw74Ynw,BInk6Rkw7h5cXQx6lPNDAQ,siHpyAfAnoBMPpl9d_ib3A,5.0,2016-03-02 01:15:16
rhBLz21s-U_1O0rrn9MkQA,ifANIuIaiDSO5YL9rN5Q5g,rkH_CkTZBKOv2q0kAq5M_A,4.0,2018-02-10 22:23:41
NnR5qEOYFDhf7_U5WLX3Yg,5TW3DPSQ56mwmH80Azdk8g,0wr58lAX4e_UX0CZfeEoKA,2.0,2015-03-16 02:57:17
7YXQVcfN4D-TVlMM11bYBg,THm5YXpdV0zos8nTYDcrBA,rkH_CkTZBKOv2q0kAq5M_A,5.0,2018-04-15 05:22:44
_Z3EZVZYsf7ST_rrGep5ZA,7f8oJMzKS5Hc97RsxxG3_g,1ZnVfS-qP19upP_fwOhZsA,3.0,2012-02-16 16:49:56
IE5PBYEp6yn-TyruwORqLA,1VdgEyIQmC_ke3JZsx65Zg,1ZnVfS-qP19upP_fwOhZsA,3.0,2016-11-03 15:38:44
4cHNJSSNcjWai_jfhWBrlQ,GYnP9_1iqQngWZ-7cZbWHg,1ZnVfS-qP19upP_fwOhZsA,4.0,2016-06-17 21:25:13
qGy4qxvdnzn3qT9krIUpEA,ukg3IvtMzvUyRKskZWC_9w,U9HhVS9rtYAYh4ZVcWWIbg,1.0,2018-04-11 21:45:25
RmgVmTg6ZVGVNfKFqiatmQ,0KkNJQsrzrfQ5uaYCIDRig,1ZnVfS-qP19upP_fwOhZsA,2.0,2017-12-26 04:04:34
fu-DHgfcjgCBV_vYQ3miwg,_bEYgYfeq4EoQ72m520wlg,1ZnVfS-qP19upP_fwOhZsA,5.0,2015-06-20 03:55:03
